Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,file_speech,length (s),level_0,Unnamed: 0,file_rir,room,dataset,vol,computed_rt60,rt60,snr,clip_label,file_clip,split,log_vol,log_rt60,log_vol_norm,vol_dnorm,log_rt60_norm,rt60_dnorm,file_feature
207,207,208,/home/cxw/GAN/own_dataset/voice_ace/Speech/M5s3.wav,12.31950113,535,535,/home/cxw/GAN/own_dataset/pra/080322_pra/080322_pra_room28.wav,080322_pra_room28,080322_pra,1258.925412,5.9470625,5.9470625,0,clip51_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip51_snr_0db.wav,val,3.1,3.319718179,0.623631761,3.1,0.691291423,3.319718179,/home/cxw/sonos_rirs/features/080122_5k_phase/clip51_snr_0db.npz
211,211,212,/home/cxw/GAN/own_dataset/voice_ace/Speech/M1s4.wav,46.56852608,425,425,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/1_4.wav,cuboid_room,dechorate,86.4,5.2939375,5.287554775,0,clip52_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip52_snr_0db.wav,train,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/clip52_snr_0db.npz
215,215,216,/home/cxw/GAN/own_dataset/voice_ace/Speech/M1s4.wav,46.56852608,77,77,/home/cxw/GAN/own_dataset/rirs/air/wav/air_office_1_0_2.wav,air_office,air,92.8,0.6608125,0.658973958,0,clip53_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip53_snr_0db.wav,train,1.967547976,1.476492011,0.27490631,1.967547976,0.123691328,1.476492011,/home/cxw/sonos_rirs/features/080122_5k_phase/clip53_snr_0db.npz
219,219,220,/home/cxw/GAN/own_dataset/voice_ace/Speech/F2s5.wav,12.91954649,400,400,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x08y09.wav,octagon,C4DM,9500,1.8666875,1.877630859,0,clip54_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip54_snr_0db.wav,test,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/clip54_snr_0db.npz
223,223,224,/home/cxw/GAN/own_dataset/voice_ace/Speech/M5s4.wav,96.99868481,78,78,/home/cxw/GAN/own_dataset/rirs/air/wav/air_office_1_0_3.wav,air_office,air,92.8,0.644875,0.658973958,0,clip55_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip55_snr_0db.wav,train,1.967547976,1.476492011,0.27490631,1.967547976,0.123691328,1.476492011,/home/cxw/sonos_rirs/features/080122_5k_phase/clip55_snr_0db.npz
227,227,228,/home/cxw/GAN/own_dataset/voice_ace/Speech/F4s5.wav,12.10984127,151,151,/home/cxw/GAN/own_dataset/rirs/openair/spring-lane-building-university-york/b-format/sp1_mp2_ir_bformat_trimmed.wav,spring-lane-building-university-york,openair,9000,3.3401875,3.25745625,0,clip56_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip56_snr_0db.wav,val,3.954242509,2.81537851,0.886685822,3.954242509,0.535985878,2.81537851,/home/cxw/sonos_rirs/features/080122_5k_phase/clip56_snr_0db.npz
231,231,232,/home/cxw/GAN/own_dataset/voice_ace/Speech/F2s4.wav,74.94340136,22,22,/home/cxw/GAN/own_dataset/rirs/air/wav/air_booth_1_0_3.wav,air_booth,air,11.88,0.658625,0.667286458,0,clip57_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip57_snr_0db.wav,val,1.074816441,1.486994704,0,1.074816441,0.12692551,1.486994704,/home/cxw/sonos_rirs/features/080122_5k_phase/clip57_snr_0db.npz
235,235,236,/home/cxw/GAN/own_dataset/voice_ace/Speech/F5s3.wav,5.170340136,226,226,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r5_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,13.6354375,13.64459215,0,clip58_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip58_snr_0db.wav,train,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/clip58_snr_0db.npz
239,239,240,/home/cxw/GAN/own_dataset/voice_ace/Speech/F5s3.wav,5.170340136,74,74,/home/cxw/GAN/own_dataset/rirs/air/wav/air_office_0_1_2.wav,air_office,air,92.8,0.657,0.658973958,0,clip59_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip59_snr_0db.wav,test,1.967547976,1.476492011,0.27490631,1.967547976,0.123691328,1.476492011,/home/cxw/sonos_rirs/features/080122_5k_phase/clip59_snr_0db.npz
243,243,244,/home/cxw/GAN/own_dataset/voice_ace/Speech/F3s5.wav,12.6770068,328,328,/home/cxw/GAN/own_dataset/rirs/C4DM/classroomOmni/Omni/35x15y.wav,classroom,C4DM,236,1.86825,1.854630102,0,clip60_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip60_snr_0db.wav,train,2.372912003,2.343454506,0.399733455,2.372912003,0.390662361,2.343454506,/home/cxw/sonos_rirs/features/080122_5k_phase/clip60_snr_0db.npz
247,247,248,/home/cxw/GAN/own_dataset/voice_ace/Speech/M8s4.wav,53.80512472,141,141,/home/cxw/GAN/own_dataset/rirs/openair/ron-cooke-hub-university-york/b-format/tssr.wav,ron-cooke-hub-university-york,openair,3500,0.7879375,0.832805556,0,clip61_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip61_snr_0db.wav,train,3.544068044,1.672644376,0.760377358,3.544068044,0.184094171,1.672644376,/home/cxw/sonos_rirs/features/080122_5k_phase/clip61_snr_0db.npz
251,251,252,/home/cxw/GAN/own_dataset/voice_ace/Speech/F2s4.wav,74.94340136,356,356,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x00y05.wav,octagon,C4DM,9500,1.80275,1.877630859,0,clip62_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip62_snr_0db.wav,val,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/clip62_snr_0db.npz
255,255,256,/home/cxw/GAN/own_dataset/voice_ace/Speech/M5s3.wav,12.31950113,43,43,/home/cxw/GAN/own_dataset/rirs/air/wav/air_lecture_1_0_6.wav,air_lecture,air,370.818,1.2621875,1.288351563,0,clip63_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip63_snr_0db.wav,val,2.569160807,2.038210457,0.460165995,2.569160807,0.296666,2.038210457,/home/cxw/sonos_rirs/features/080122_5k_phase/clip63_snr_0db.npz
259,259,260,/home/cxw/GAN/own_dataset/voice_ace/Speech/M5s4.wav,96.99868481,303,303,/home/cxw/GAN/own_dataset/rirs/BUT_ReverbDB/VUT_FIT_L227/MicID01/SpkID07_20180105_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L227,BUT_ReverbDB,229.0173081,0.9284375,0.8960625,0,clip64_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip64_snr_0db.wav,train,2.359868306,1.73398277,0.3957168,2.359868306,0.202982617,1.73398277,/home/cxw/sonos_rirs/features/080122_5k_phase/clip64_snr_0db.npz
263,263,264,/home/cxw/GAN/own_dataset/voice_ace/Speech/M9s4.wav,25.04253968,370,370,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x04y03.wav,octagon,C4DM,9500,1.9766875,1.877630859,0,clip65_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip65_snr_0db.wav,test,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/clip65_snr_0db.npz
267,267,268,/home/cxw/GAN/own_dataset/voice_ace/Speech/F3s4.wav,81.64875283,371,371,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x04y04.wav,octagon,C4DM,9500,1.9466875,1.877630859,0,clip66_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip66_snr_0db.wav,val,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/clip66_snr_0db.npz
271,271,272,/home/cxw/GAN/own_dataset/voice_ace/Speech/M4s4.wav,77.58721088,68,68,/home/cxw/GAN/own_dataset/rirs/air/wav/air_meeting_1_1_4.wav,air_meeting,air,124,0.662125,0.66001875,0,clip67_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip67_snr_0db.wav,test,2.093421685,1.477819344,0.313667657,2.093421685,0.124100064,1.477819344,/home/cxw/sonos_rirs/features/080122_5k_phase/clip67_snr_0db.npz
275,275,276,/home/cxw/GAN/own_dataset/voice_ace/Speech/M8s3.wav,4.549251701,419,419,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/1_18.wav,cuboid_room,dechorate,86.4,5.2771875,5.287554775,0,clip68_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip68_snr_0db.wav,train,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/clip68_snr_0db.npz
279,279,280,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s4.wav,78.63428571,323,323,/home/cxw/GAN/own_dataset/rirs/C4DM/classroomOmni/Omni/25x40y.wav,classroom,C4DM,236,1.843375,1.854630102,0,clip69_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip69_snr_0db.wav,train,2.372912003,2.343454506,0.399733455,2.372912003,0.390662361,2.343454506,/home/cxw/sonos_rirs/features/080122_5k_phase/clip69_snr_0db.npz
283,283,284,/home/cxw/GAN/own_dataset/voice_ace/Speech/F4s4.wav,35.92485261,13,13,/home/cxw/GAN/own_dataset/rirs/ace/Single/Office_2/2/Single_803_2_RIR.wav,ace_Office_2,ace,48.3,0.3966875,0.408,0,clip70_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip70_snr_0db.wav,val,1.683947131,1.074816441,0.187574723,1.683947131,0,1.074816441,/home/cxw/sonos_rirs/features/080122_5k_phase/clip70_snr_0db.npz
287,287,288,/home/cxw/GAN/own_dataset/voice_ace/Speech/M8s3.wav,4.549251701,7,7,/home/cxw/GAN/own_dataset/rirs/ace/Single/Meeting_Room_1/2/Single_503_2_RIR.wav,ace_Meeting_Room_1,ace,99.6,0.5220625,0.52278125,0,clip71_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip71_snr_0db.wav,test,1.998259338,1.282514075,0.284363517,1.998259338,0.063958075,1.282514075,/home/cxw/sonos_rirs/features/080122_5k_phase/clip71_snr_0db.npz
291,291,292,/home/cxw/GAN/own_dataset/voice_ace/Speech/M5s5.wav,16.13283447,113,113,/home/cxw/GAN/own_dataset/rirs/openair/heslington-church-vaa-group-2/b-format/impulseresponseheslingtonchurch-005.wav,heslington-church-vaa-group-2,openair,9000,2.250875,2.336839286,0,clip72_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip72_snr_0db.wav,train,3.954242509,2.537091535,0.886685822,3.954242509,0.450290635,2.537091535,/home/cxw/sonos_rirs/features/080122_5k_phase/clip72_snr_0db.npz
295,295,296,/home/cxw/GAN/own_dataset/voice_ace/Speech/F5s3.wav,5.170340136,282,282,/home/cxw/GAN/own_dataset/rirs/BUT_ReverbDB/VUT_FIT_D105/MicID01/SpkID04_20170901_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_D105,BUT_ReverbDB,2704.83588,0.9393125,0.937083333,0,clip73_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip73_snr_0db.wav,train,3.432140919,1.771486295,0.7259107,3.432140919,0.214531392,1.771486295,/home/cxw/sonos_rirs/features/080122_5k_phase/clip73_snr_0db.npz
299,299,300,/home/cxw/GAN/own_dataset/voice_ace/Speech/M9s3.wav,12.30077098,58,58,/home/cxw/GAN/own_dataset/rirs/air/wav/air_meeting_0_1_4.wav,air_meeting,air,124,0.6611875,0.66001875,0,clip74_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip74_snr_0db.wav,train,2.093421685,1.477819344,0.313667657,2.093421685,0.124100064,1.477819344,/home/cxw/sonos_rirs/features/080122_5k_phase/clip74_snr_0db.npz
303,303,304,/home/cxw/GAN/own_dataset/voice_ace/Speech/M2s4.wav,74.67678005,76,76,/home/cxw/GAN/own_dataset/rirs/air/wav/air_office_1_0_1.wav,air_office,air,92.8,0.67075,0.658973958,0,clip75_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip75_snr_0db.wav,train,1.967547976,1.476492011,0.27490631,1.967547976,0.123691328,1.476492011,/home/cxw/sonos_rirs/features/080122_5k_phase/clip75_snr_0db.npz
307,307,308,/home/cxw/GAN/own_dataset/voice_ace/Speech/M9s4.wav,25.04253968,457,457,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/4_20.wav,cuboid_room,dechorate,86.4,5.2986875,5.287554775,0,clip76_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip76_snr_0db.wav,test,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/clip76_snr_0db.npz
311,311,312,/home/cxw/GAN/own_dataset/voice_ace/Speech/M7s3.wav,10.53410431,348,348,/home/cxw/GAN/own_dataset/rirs/C4DM/classroomOmni/Omni/60x00y.wav,classroom,C4DM,236,1.823625,1.854630102,0,clip77_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip77_snr_0db.wav,val,2.372912003,2.343454506,0.399733455,2.372912003,0.390662361,2.343454506,/home/cxw/sonos_rirs/features/080122_5k_phase/clip77_snr_0db.npz
315,315,316,/home/cxw/GAN/own_dataset/voice_ace/Speech/M2s3.wav,12.22231293,204,204,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r23_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,12.755625,13.64459215,0,clip78_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip78_snr_0db.wav,test,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/clip78_snr_0db.npz
319,319,320,/home/cxw/GAN/own_dataset/voice_ace/Speech/M9s3.wav,12.30077098,130,130,/home/cxw/GAN/own_dataset/rirs/openair/maes-howe/b-format/mh3_000_bformat_48k.wav,maes-howe,openair,13000,0.624375,0.624375,0,clip79_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip79_snr_0db.wav,train,4.113943352,1.43130479,0.935863842,4.113943352,0.109776448,1.43130479,/home/cxw/sonos_rirs/features/080122_5k_phase/clip79_snr_0db.npz
323,323,324,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s3.wav,11.29501134,15,15,/home/cxw/GAN/own_dataset/rirs/air/wav/air_booth_0_0_2.wav,air_booth,air,11.88,0.663875,0.667286458,0,clip80_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip80_snr_0db.wav,train,1.074816441,1.486994704,0,1.074816441,0.12692551,1.486994704,/home/cxw/sonos_rirs/features/080122_5k_phase/clip80_snr_0db.npz
327,327,328,/home/cxw/GAN/own_dataset/voice_ace/Speech/F3s5.wav,12.6770068,322,322,/home/cxw/GAN/own_dataset/rirs/C4DM/classroomOmni/Omni/25x35y.wav,classroom,C4DM,236,1.853625,1.854630102,0,clip81_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip81_snr_0db.wav,train,2.372912003,2.343454506,0.399733455,2.372912003,0.390662361,2.343454506,/home/cxw/sonos_rirs/features/080122_5k_phase/clip81_snr_0db.npz
331,331,332,/home/cxw/GAN/own_dataset/voice_ace/Speech/F3s3.wav,10.4921542,322,322,/home/cxw/GAN/own_dataset/rirs/C4DM/classroomOmni/Omni/25x35y.wav,classroom,C4DM,236,1.853625,1.854630102,0,clip82_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip82_snr_0db.wav,train,2.372912003,2.343454506,0.399733455,2.372912003,0.390662361,2.343454506,/home/cxw/sonos_rirs/features/080122_5k_phase/clip82_snr_0db.npz
335,335,336,/home/cxw/GAN/own_dataset/voice_ace/Speech/F3s5.wav,12.6770068,414,414,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x12y09.wav,octagon,C4DM,9500,1.806375,1.877630859,0,clip83_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip83_snr_0db.wav,train,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/clip83_snr_0db.npz
339,339,340,/home/cxw/GAN/own_dataset/voice_ace/Speech/M2s3.wav,12.22231293,272,272,/home/cxw/GAN/own_dataset/rirs/BUT_ReverbDB/VUT_FIT_C236/MicID01/SpkID03_20190503_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_C236,BUT_ReverbDB,102.1183832,0.9268125,0.93413125,0,clip84_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip84_snr_0db.wav,val,2.00910393,1.768842685,0.287702983,2.00910393,0.213717323,1.768842685,/home/cxw/sonos_rirs/features/080122_5k_phase/clip84_snr_0db.npz
343,343,344,/home/cxw/GAN/own_dataset/voice_ace/Speech/F5s4.wav,76.12503401,211,211,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r25_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,13.818625,13.64459215,0,clip85_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip85_snr_0db.wav,train,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/clip85_snr_0db.npz
347,347,348,/home/cxw/GAN/own_dataset/voice_ace/Speech/F3s3.wav,10.4921542,332,332,/home/cxw/GAN/own_dataset/rirs/C4DM/classroomOmni/Omni/40x00y.wav,classroom,C4DM,236,1.8885625,1.854630102,0,clip86_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip86_snr_0db.wav,train,2.372912003,2.343454506,0.399733455,2.372912003,0.390662361,2.343454506,/home/cxw/sonos_rirs/features/080122_5k_phase/clip86_snr_0db.npz
351,351,352,/home/cxw/GAN/own_dataset/voice_ace/Speech/F3s4.wav,81.64875283,98,98,/home/cxw/GAN/own_dataset/rirs/openair/dixon-studio-theatre-university-york/b-format/r5_rir_bformat.wav,dixon-studio-theatre-university-york,openair,8000,2.878625,2.89165,0,clip87_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip87_snr_0db.wav,train,3.903089987,2.715575335,0.870933997,3.903089987,0.505252649,2.715575335,/home/cxw/sonos_rirs/features/080122_5k_phase/clip87_snr_0db.npz
355,355,356,/home/cxw/GAN/own_dataset/voice_ace/Speech/F5s4.wav,76.12503401,371,371,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x04y04.wav,octagon,C4DM,9500,1.9466875,1.877630859,0,clip88_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip88_snr_0db.wav,val,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/clip88_snr_0db.npz
359,359,360,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s5.wav,13.62249433,41,41,/home/cxw/GAN/own_dataset/rirs/air/wav/air_lecture_1_0_4.wav,air_lecture,air,370.818,1.2630625,1.288351563,0,clip89_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip89_snr_0db.wav,test,2.569160807,2.038210457,0.460165995,2.569160807,0.296666,2.038210457,/home/cxw/sonos_rirs/features/080122_5k_phase/clip89_snr_0db.npz
363,363,364,/home/cxw/GAN/own_dataset/voice_ace/Speech/F5s4.wav,76.12503401,81,81,/home/cxw/GAN/own_dataset/rirs/air/wav/air_office_1_1_3.wav,air_office,air,92.8,0.6415625,0.658973958,0,clip90_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip90_snr_0db.wav,val,1.967547976,1.476492011,0.27490631,1.967547976,0.123691328,1.476492011,/home/cxw/sonos_rirs/features/080122_5k_phase/clip90_snr_0db.npz
367,367,368,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s5.wav,13.62249433,49,49,/home/cxw/GAN/own_dataset/rirs/air/wav/air_lecture_1_1_6.wav,air_lecture,air,370.818,1.276125,1.288351563,0,clip91_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip91_snr_0db.wav,test,2.569160807,2.038210457,0.460165995,2.569160807,0.296666,2.038210457,/home/cxw/sonos_rirs/features/080122_5k_phase/clip91_snr_0db.npz
371,371,372,/home/cxw/GAN/own_dataset/voice_ace/Speech/M6s4.wav,66.23301587,474,474,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/5_30.wav,cuboid_room,dechorate,86.4,5.2725,5.287554775,0,clip92_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip92_snr_0db.wav,val,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/clip92_snr_0db.npz
375,375,376,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s3.wav,11.29501134,386,386,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x06y04.wav,octagon,C4DM,9500,1.963875,1.877630859,0,clip93_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip93_snr_0db.wav,val,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/clip93_snr_0db.npz
379,379,380,/home/cxw/GAN/own_dataset/voice_ace/Speech/M8s4.wav,53.80512472,286,286,/home/cxw/GAN/own_dataset/rirs/BUT_ReverbDB/VUT_FIT_E112/MicID01/SpkID02_20170824_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_E112,BUT_ReverbDB,1104.696,0.9751875,0.9674375,0,clip94_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip94_snr_0db.wav,train,3.043242781,1.798195533,0.606154034,3.043242781,0.222756192,1.798195533,/home/cxw/sonos_rirs/features/080122_5k_phase/clip94_snr_0db.npz
383,383,384,/home/cxw/GAN/own_dataset/voice_ace/Speech/F5s5.wav,10.45868481,243,243,/home/cxw/GAN/own_dataset/rirs/openair/terrys-typing-room/b-format/terrys_typing_b_format.wav,terrys-typing-room,openair,4500,5.1756875,5.1756875,0,clip95_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip95_snr_0db.wav,train,3.653212514,3.203320794,0.79398713,3.653212514,0.655448199,3.203320794,/home/cxw/sonos_rirs/features/080122_5k_phase/clip95_snr_0db.npz
387,387,388,/home/cxw/GAN/own_dataset/voice_ace/Speech/M4s3.wav,7.553696145,224,224,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r5_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,14.162875,13.64459215,0,clip96_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip96_snr_0db.wav,train,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/clip96_snr_0db.npz
391,391,392,/home/cxw/GAN/own_dataset/voice_ace/Speech/F1s4.wav,67.04730159,396,396,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x07y12.wav,octagon,C4DM,9500,1.8474375,1.877630859,0,clip97_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip97_snr_0db.wav,train,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/clip97_snr_0db.npz
395,395,396,/home/cxw/GAN/own_dataset/voice_ace/Speech/M5s5.wav,16.13283447,540,540,/home/cxw/GAN/own_dataset/rirs/BJUT/sijiao_219_j.wav,sijiao_219,BJUT,387.09,5.4320625,5.428166667,0,clip98_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip98_snr_0db.wav,train,2.587811952,3.243226594,0.465909399,2.587811952,0.667736727,3.243226594,/home/cxw/sonos_rirs/features/080122_5k_phase/clip98_snr_0db.npz
399,399,400,/home/cxw/GAN/own_dataset/voice_ace/Speech/F4s5.wav,12.10984127,268,268,/home/cxw/GAN/own_dataset/rirs/BUT_ReverbDB/Hotel_SkalskyDvur_Room112/MicID01/SpkID04_20170906_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,Hotel_SkalskyDvur_Room112,BUT_ReverbDB,39.97107641,0.9070625,0.9243875,0,clip99_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip99_snr_0db.wav,train,1.601745844,1.760057411,0.162261791,1.601745844,0.211012,1.760057411,/home/cxw/sonos_rirs/features/080122_5k_phase/clip99_snr_0db.npz
403,403,404,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s5.wav,13.62249433,349,349,/home/cxw/GAN/own_dataset/rirs/C4DM/classroomOmni/Omni/60x10y.wav,classroom,C4DM,236,1.8185,1.854630102,0,clip100_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip100_snr_0db.wav,train,2.372912003,2.343454506,0.399733455,2.372912003,0.390662361,2.343454506,/home/cxw/sonos_rirs/features/080122_5k_phase/clip100_snr_0db.npz
407,407,408,/home/cxw/GAN/own_dataset/voice_ace/Speech/M2s3.wav,12.22231293,104,104,/home/cxw/GAN/own_dataset/rirs/openair/genesis-6-studio-live-room-drum-set/b-format/snare_ir.wav,genesis-6-studio-live-room-drum-set,openair,2300,1.6068125,1.10634375,0,clip101_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip101_snr_0db.wav,train,3.361727836,1.910604703,0.704227809,3.361727836,0.25737129,1.910604703,/home/cxw/sonos_rirs/features/080122_5k_phase/clip101_snr_0db.npz
